Destination,Days_Ago,Price,Departure_Date,Day_of_the_Week
Atlanta,1,129,10/13/2023,Friday
Atlanta,2,129,10/13/2023,Friday
Atlanta,3,129,10/13/2023,Friday
Atlanta,4,49,10/13/2023,Friday
Atlanta,5,49,10/13/2023,Friday
Atlanta,6,49,10/13/2023,Friday
Atlanta,7,49,10/13/2023,Friday
Atlanta,8,72,10/13/2023,Friday
Atlanta,9,72,10/13/2023,Friday
Atlanta,10,72,10/13/2023,Friday
Atlanta,11,72,10/13/2023,Friday
Atlanta,12,72,10/13/2023,Friday
Atlanta,13,69,10/13/2023,Friday
Atlanta,14,69,10/13/2023,Friday
Atlanta,15,68,10/13/2023,Friday
Atlanta,16,69,10/13/2023,Friday
Atlanta,17,68,10/13/2023,Friday
Atlanta,18,68,10/13/2023,Friday
Atlanta,19,68,10/13/2023,Friday
Atlanta,20,49,10/13/2023,Friday
Atlanta,21,49,10/13/2023,Friday
Atlanta,22,49,10/13/2023,Friday
Atlanta,23,49,10/13/2023,Friday
Atlanta,24,49,10/13/2023,Friday
Atlanta,25,49,10/13/2023,Friday
Atlanta,26,49,10/13/2023,Friday
Atlanta,27,49,10/13/2023,Friday
Atlanta,28,49,10/13/2023,Friday
Atlanta,29,49,10/13/2023,Friday
Atlanta,30,49,10/13/2023,Friday
Atlanta,31,49,10/13/2023,Friday
Atlanta,32,59,10/13/2023,Friday
Atlanta,33,59,10/13/2023,Friday
Atlanta,34,59,10/13/2023,Friday
Atlanta,35,59,10/13/2023,Friday
Atlanta,36,59,10/13/2023,Friday
Atlanta,37,59,10/13/2023,Friday
Atlanta,38,59,10/13/2023,Friday
Atlanta,39,59,10/13/2023,Friday
Atlanta,40,59,10/13/2023,Friday
Atlanta,41,59,10/13/2023,Friday
Atlanta,42,59,10/13/2023,Friday
Atlanta,43,59,10/13/2023,Friday
Atlanta,44,59,10/13/2023,Friday
Atlanta,45,59,10/13/2023,Friday
Atlanta,46,59,10/13/2023,Friday
Atlanta,47,59,10/13/2023,Friday
Atlanta,48,59,10/13/2023,Friday
Atlanta,49,59,10/13/2023,Friday
Atlanta,50,59,10/13/2023,Friday
Atlanta,51,59,10/13/2023,Friday
Atlanta,52,59,10/13/2023,Friday
Atlanta,53,59,10/13/2023,Friday
Atlanta,54,59,10/13/2023,Friday
Atlanta,55,59,10/13/2023,Friday
Atlanta,56,59,10/13/2023,Friday
Atlanta,57,59,10/13/2023,Friday
Atlanta,58,59,10/13/2023,Friday
Atlanta,59,59,10/13/2023,Friday
Atlanta,60,64,10/13/2023,Friday
Austin,1,259,10/13/2023,Friday
Austin,2,259,10/13/2023,Friday
Austin,3,259,10/13/2023,Friday
Austin,4,259,10/13/2023,Friday
Austin,5,259,10/13/2023,Friday
Austin,6,219,10/13/2023,Friday
Austin,7,174,10/13/2023,Friday
Austin,8,174,10/13/2023,Friday
Austin,9,174,10/13/2023,Friday
Austin,10,174,10/13/2023,Friday
Austin,11,164,10/13/2023,Friday
Austin,12,164,10/13/2023,Friday
Austin,13,164,10/13/2023,Friday
Austin,14,164,10/13/2023,Friday
Austin,15,164,10/13/2023,Friday
Austin,16,209,10/13/2023,Friday
Austin,17,169,10/13/2023,Friday
Austin,18,164,10/13/2023,Friday
Austin,19,164,10/13/2023,Friday
Austin,20,164,10/13/2023,Friday
Austin,21,209,10/13/2023,Friday
Austin,22,209,10/13/2023,Friday
Austin,23,184,10/13/2023,Friday
Austin,24,164,10/13/2023,Friday
Austin,25,164,10/13/2023,Friday
Austin,26,164,10/13/2023,Friday
Austin,27,164,10/13/2023,Friday
Austin,28,164,10/13/2023,Friday
Austin,29,164,10/13/2023,Friday
