Destination,Days_Ago,Price,Departure_Date,Day_of_the_Week
Atlanta,1,139,10/10/2023,Tuesday
Atlanta,2,41,10/10/2023,Tuesday
Atlanta,3,41,10/10/2023,Tuesday
Atlanta,4,41,10/10/2023,Tuesday
Atlanta,5,41,10/10/2023,Tuesday
Atlanta,6,29,10/10/2023,Tuesday
Atlanta,7,29,10/10/2023,Tuesday
Atlanta,8,39,10/10/2023,Tuesday
Atlanta,9,39,10/10/2023,Tuesday
Atlanta,10,39,10/10/2023,Tuesday
Atlanta,11,39,10/10/2023,Tuesday
Atlanta,12,39,10/10/2023,Tuesday
Atlanta,13,39,10/10/2023,Tuesday
Atlanta,14,39,10/10/2023,Tuesday
Atlanta,15,39,10/10/2023,Tuesday
Atlanta,16,39,10/10/2023,Tuesday
Atlanta,17,39,10/10/2023,Tuesday
Atlanta,18,39,10/10/2023,Tuesday
Atlanta,19,39,10/10/2023,Tuesday
Atlanta,20,29,10/10/2023,Tuesday
Atlanta,21,29,10/10/2023,Tuesday
Atlanta,22,29,10/10/2023,Tuesday
Atlanta,23,29,10/10/2023,Tuesday
Atlanta,24,29,10/10/2023,Tuesday
Atlanta,25,29,10/10/2023,Tuesday
Atlanta,26,29,10/10/2023,Tuesday
Atlanta,27,29,10/10/2023,Tuesday
Atlanta,28,19,10/10/2023,Tuesday
Atlanta,29,19,10/10/2023,Tuesday
Atlanta,30,19,10/10/2023,Tuesday
Atlanta,31,19,10/10/2023,Tuesday
Atlanta,32,19,10/10/2023,Tuesday
Atlanta,33,19,10/10/2023,Tuesday
Atlanta,34,19,10/10/2023,Tuesday
Atlanta,35,19,10/10/2023,Tuesday
Atlanta,36,19,10/10/2023,Tuesday
Atlanta,37,24,10/10/2023,Tuesday
Atlanta,38,24,10/10/2023,Tuesday
Atlanta,39,24,10/10/2023,Tuesday
Atlanta,40,24,10/10/2023,Tuesday
Atlanta,41,29,10/10/2023,Tuesday
Atlanta,42,29,10/10/2023,Tuesday
Atlanta,43,34,10/10/2023,Tuesday
Atlanta,44,39,10/10/2023,Tuesday
Atlanta,45,39,10/10/2023,Tuesday
Atlanta,46,39,10/10/2023,Tuesday
Atlanta,47,34,10/10/2023,Tuesday
Atlanta,48,34,10/10/2023,Tuesday
Atlanta,49,34,10/10/2023,Tuesday
Atlanta,50,34,10/10/2023,Tuesday
Atlanta,51,34,10/10/2023,Tuesday
Atlanta,52,34,10/10/2023,Tuesday
Atlanta,53,34,10/10/2023,Tuesday
Atlanta,54,34,10/10/2023,Tuesday
Atlanta,55,34,10/10/2023,Tuesday
Atlanta,56,34,10/10/2023,Tuesday
Atlanta,57,34,10/10/2023,Tuesday
Atlanta,58,34,10/10/2023,Tuesday
Atlanta,59,34,10/10/2023,Tuesday
Atlanta,60,34,10/10/2023,Tuesday
Austin,1,200,10/10/2023,Tuesday
Austin,2,200,10/10/2023,Tuesday
Austin,3,200,10/10/2023,Tuesday
Austin,4,200,10/10/2023,Tuesday
Austin,5,200,10/10/2023,Tuesday
Austin,6,174,10/10/2023,Tuesday
Austin,7,174,10/10/2023,Tuesday
Austin,8,164,10/10/2023,Tuesday
Austin,9,164,10/10/2023,Tuesday
Austin,10,164,10/10/2023,Tuesday
Austin,11,164,10/10/2023,Tuesday
Austin,12,164,10/10/2023,Tuesday
Austin,13,149,10/10/2023,Tuesday
Austin,14,149,10/10/2023,Tuesday
Austin,15,149,10/10/2023,Tuesday
Austin,16,149,10/10/2023,Tuesday
Austin,17,149,10/10/2023,Tuesday
Austin,18,149,10/10/2023,Tuesday
Austin,19,149,10/10/2023,Tuesday
Austin,20,89,10/10/2023,Tuesday
Austin,21,89,10/10/2023,Tuesday
Austin,22,89,10/10/2023,Tuesday
Austin,23,89,10/10/2023,Tuesday
Austin,24,89,10/10/2023,Tuesday
Austin,25,89,10/10/2023,Tuesday
Austin,26,89,10/10/2023,Tuesday
Austin,27,89,10/10/2023,Tuesday
Austin,28,89,10/10/2023,Tuesday
Austin,29,89,10/10/2023,Tuesday
Austin,30,89,10/10/2023,Tuesday
Austin,31,89,10/10/2023,Tuesday
Austin,32,89,10/10/2023,Tuesday
Austin,33,89,10/10/2023,Tuesday
Austin,34,89,10/10/2023,Tuesday
Austin,35,89,10/10/2023,Tuesday
Austin,36,89,10/10/2023,Tuesday
Austin,37,89,10/10/2023,Tuesday
Austin,38,89,10/10/2023,Tuesday
Austin,39,89,10/10/2023,Tuesday
Austin,40,89,10/10/2023,Tuesday
Austin,41,89,10/10/2023,Tuesday
Austin,42,89,10/10/2023,Tuesday
Austin,43,89,10/10/2023,Tuesday
Austin,44,89,10/10/2023,Tuesday
Austin,45,89,10/10/2023,Tuesday
Austin,46,89,10/10/2023,Tuesday
Austin,47,89,10/10/2023,Tuesday
Austin,48,89,10/10/2023,Tuesday
Austin,49,89,10/10/2023,Tuesday
Austin,50,89,10/10/2023,Tuesday
Austin,51,89,10/10/2023,Tuesday
Austin,52,89,10/10/2023,Tuesday
Austin,53,89,10/10/2023,Tuesday
Austin,54,89,10/10/2023,Tuesday
Austin,55,89,10/10/2023,Tuesday
Austin,56,89,10/10/2023,Tuesday
Austin,57,89,10/10/2023,Tuesday
Austin,58,89,10/10/2023,Tuesday
Austin,59,89,10/10/2023,Tuesday
Austin,60,89,10/10/2023,Tuesday
Boston,1,264,10/10/2023,Tuesday
Boston,2,204,10/10/2023,Tuesday
Boston,3,204,10/10/2023,Tuesday
Boston,4,204,10/10/2023,Tuesday
Boston,5,204,10/10/2023,Tuesday
Boston,6,154,10/10/2023,Tuesday
Boston,7,144,10/10/2023,Tuesday
Boston,8,144,10/10/2023,Tuesday
Boston,9,144,10/10/2023,Tuesday
Boston,10,144,10/10/2023,Tuesday
Boston,11,69,10/10/2023,Tuesday
Boston,12,69,10/10/2023,Tuesday
Boston,13,69,10/10/2023,Tuesday
Boston,14,69,10/10/2023,Tuesday
Boston,15,69,10/10/2023,Tuesday
Boston,16,79,10/10/2023,Tuesday
Boston,17,79,10/10/2023,Tuesday
Boston,18,79,10/10/2023,Tuesday
Boston,19,79,10/10/2023,Tuesday
Boston,20,79,10/10/2023,Tuesday
Boston,21,79,10/10/2023,Tuesday
Boston,22,79,10/10/2023,Tuesday
Boston,23,79,10/10/2023,Tuesday
Boston,24,79,10/10/2023,Tuesday
Boston,25,79,10/10/2023,Tuesday
Boston,26,79,10/10/2023,Tuesday
Boston,27,79,10/10/2023,Tuesday
Boston,28,79,10/10/2023,Tuesday
Boston,29,79,10/10/2023,Tuesday
Boston,30,79,10/10/2023,Tuesday
Boston,31,79,10/10/2023,Tuesday
Boston,32,79,10/10/2023,Tuesday
Boston,33,49,10/10/2023,Tuesday
Boston,34,49,10/10/2023,Tuesday
Boston,35,49,10/10/2023,Tuesday
Boston,36,49,10/10/2023,Tuesday
Boston,37,79,10/10/2023,Tuesday
Boston,38,79,10/10/2023,Tuesday
Boston,39,79,10/10/2023,Tuesday
Boston,40,79,10/10/2023,Tuesday
Boston,41,79,10/10/2023,Tuesday
Boston,42,79,10/10/2023,Tuesday
Boston,43,79,10/10/2023,Tuesday
Boston,44,79,10/10/2023,Tuesday
Boston,45,79,10/10/2023,Tuesday
Boston,46,79,10/10/2023,Tuesday
Boston,47,79,10/10/2023,Tuesday
Boston,48,79,10/10/2023,Tuesday
Boston,49,79,10/10/2023,Tuesday
Boston,50,79,10/10/2023,Tuesday
Boston,51,79,10/10/2023,Tuesday
Boston,52,79,10/10/2023,Tuesday
Boston,53,79,10/10/2023,Tuesday
Boston,54,79,10/10/2023,Tuesday
Boston,55,79,10/10/2023,Tuesday
Boston,56,79,10/10/2023,Tuesday
Boston,57,79,10/10/2023,Tuesday
Boston,58,79,10/10/2023,Tuesday
Boston,59,79,10/10/2023,Tuesday
Boston,60,79,10/10/2023,Tuesday
Charlotte,1,371,10/10/2023,Tuesday
Charlotte,2,371,10/10/2023,Tuesday
Charlotte,3,371,10/10/2023,Tuesday
Charlotte,4,371,10/10/2023,Tuesday
Charlotte,5,371,10/10/2023,Tuesday
Charlotte,6,326,10/10/2023,Tuesday
Charlotte,7,326,10/10/2023,Tuesday
Charlotte,8,316,10/10/2023,Tuesday
Charlotte,9,316,10/10/2023,Tuesday
Charlotte,10,316,10/10/2023,Tuesday
Charlotte,11,316,10/10/2023,Tuesday
Charlotte,12,316,10/10/2023,Tuesday
Charlotte,13,270,10/10/2023,Tuesday
Charlotte,14,270,10/10/2023,Tuesday
Charlotte,15,270,10/10/2023,Tuesday
Charlotte,16,270,10/10/2023,Tuesday
Charlotte,17,270,10/10/2023,Tuesday
Charlotte,18,270,10/10/2023,Tuesday
Charlotte,19,270,10/10/2023,Tuesday
Charlotte,20,245,10/10/2023,Tuesday
Charlotte,21,245,10/10/2023,Tuesday
Charlotte,22,245,10/10/2023,Tuesday
Charlotte,23,245,10/10/2023,Tuesday
Charlotte,24,245,10/10/2023,Tuesday
Charlotte,25,245,10/10/2023,Tuesday
Charlotte,26,245,10/10/2023,Tuesday
Charlotte,27,245,10/10/2023,Tuesday
Charlotte,28,245,10/10/2023,Tuesday
Charlotte,29,235,10/10/2023,Tuesday
Charlotte,30,235,10/10/2023,Tuesday
Charlotte,31,235,10/10/2023,Tuesday
Charlotte,32,235,10/10/2023,Tuesday
Charlotte,33,235,10/10/2023,Tuesday
Charlotte,34,235,10/10/2023,Tuesday
Charlotte,35,235,10/10/2023,Tuesday
Charlotte,36,235,10/10/2023,Tuesday
Charlotte,37,235,10/10/2023,Tuesday
Charlotte,38,235,10/10/2023,Tuesday
Charlotte,39,235,10/10/2023,Tuesday
Charlotte,40,235,10/10/2023,Tuesday
Charlotte,41,235,10/10/2023,Tuesday
Charlotte,42,235,10/10/2023,Tuesday
Charlotte,43,235,10/10/2023,Tuesday
