Destination,Days_Ago,Price,Departure_Date,Day_of_the_Week
Atlanta,1,139,10/5/2023,Thursday
Atlanta,2,41,10/5/2023,Thursday
Atlanta,3,41,10/5/2023,Thursday
Atlanta,4,41,10/5/2023,Thursday
Atlanta,5,41,10/5/2023,Thursday
Atlanta,6,39,10/5/2023,Thursday
Atlanta,7,39,10/5/2023,Thursday
Atlanta,8,49,10/5/2023,Thursday
Atlanta,9,49,10/5/2023,Thursday
Atlanta,10,49,10/5/2023,Thursday
Atlanta,11,49,10/5/2023,Thursday
Atlanta,12,49,10/5/2023,Thursday
Atlanta,13,49,10/5/2023,Thursday
Atlanta,14,49,10/5/2023,Thursday
Atlanta,15,49,10/5/2023,Thursday
Atlanta,16,49,10/5/2023,Thursday
Atlanta,17,49,10/5/2023,Thursday
Atlanta,18,49,10/5/2023,Thursday
Atlanta,19,49,10/5/2023,Thursday
Atlanta,20,39,10/5/2023,Thursday
Atlanta,21,39,10/5/2023,Thursday
Atlanta,22,39,10/5/2023,Thursday
Atlanta,23,39,10/5/2023,Thursday
Atlanta,24,44,10/5/2023,Thursday
Atlanta,25,44,10/5/2023,Thursday
Atlanta,26,44,10/5/2023,Thursday
Atlanta,27,44,10/5/2023,Thursday
Atlanta,28,44,10/5/2023,Thursday
Atlanta,29,44,10/5/2023,Thursday
Atlanta,30,44,10/5/2023,Thursday
Atlanta,31,44,10/5/2023,Thursday
Atlanta,32,44,10/5/2023,Thursday
Atlanta,33,44,10/5/2023,Thursday
Atlanta,34,44,10/5/2023,Thursday
Atlanta,35,44,10/5/2023,Thursday
Atlanta,36,44,10/5/2023,Thursday
Atlanta,37,44,10/5/2023,Thursday
Atlanta,38,44,10/5/2023,Thursday
Atlanta,39,49,10/5/2023,Thursday
Atlanta,40,49,10/5/2023,Thursday
Atlanta,41,42,10/5/2023,Thursday
Atlanta,42,42,10/5/2023,Thursday
Atlanta,43,42,10/5/2023,Thursday
Atlanta,44,42,10/5/2023,Thursday
