Destination,Days_Ago,Price,Departure_Date,Day_of_the_Week
Atlanta,1,169,10/29/2023,Sunday
Atlanta,2,77,10/29/2023,Sunday
Atlanta,3,77,10/29/2023,Sunday
Atlanta,4,77,10/29/2023,Sunday
Atlanta,5,77,10/29/2023,Sunday
Atlanta,6,49,10/29/2023,Sunday
Atlanta,7,49,10/29/2023,Sunday
Atlanta,8,49,10/29/2023,Sunday
Atlanta,9,49,10/29/2023,Sunday
Atlanta,10,77,10/29/2023,Sunday
Atlanta,11,77,10/29/2023,Sunday
Atlanta,12,77,10/29/2023,Sunday
Atlanta,13,69,10/29/2023,Sunday
Atlanta,14,69,10/29/2023,Sunday
Atlanta,15,69,10/29/2023,Sunday
Atlanta,16,69,10/29/2023,Sunday
Atlanta,17,69,10/29/2023,Sunday
Atlanta,18,69,10/29/2023,Sunday
Atlanta,19,69,10/29/2023,Sunday
Atlanta,20,49,10/29/2023,Sunday
Atlanta,21,49,10/29/2023,Sunday
Atlanta,22,49,10/29/2023,Sunday
Atlanta,23,49,10/29/2023,Sunday
Atlanta,24,49,10/29/2023,Sunday
Atlanta,25,49,10/29/2023,Sunday
Atlanta,26,49,10/29/2023,Sunday
Atlanta,27,49,10/29/2023,Sunday
Atlanta,28,49,10/29/2023,Sunday
Atlanta,29,49,10/29/2023,Sunday
Atlanta,30,49,10/29/2023,Sunday
Atlanta,31,49,10/29/2023,Sunday
Atlanta,32,49,10/29/2023,Sunday
Atlanta,33,44,10/29/2023,Sunday
Atlanta,34,34,10/29/2023,Sunday
Atlanta,35,34,10/29/2023,Sunday
Atlanta,36,34,10/29/2023,Sunday
Atlanta,37,34,10/29/2023,Sunday
Atlanta,38,34,10/29/2023,Sunday
Atlanta,39,34,10/29/2023,Sunday
Atlanta,40,34,10/29/2023,Sunday
Atlanta,41,34,10/29/2023,Sunday
Atlanta,42,49,10/29/2023,Sunday
Atlanta,43,49,10/29/2023,Sunday
Atlanta,44,49,10/29/2023,Sunday
Atlanta,45,49,10/29/2023,Sunday
Atlanta,46,49,10/29/2023,Sunday
Atlanta,47,49,10/29/2023,Sunday
Atlanta,48,59,10/29/2023,Sunday
Atlanta,49,59,10/29/2023,Sunday
Atlanta,50,59,10/29/2023,Sunday
Atlanta,51,59,10/29/2023,Sunday
Atlanta,52,59,10/29/2023,Sunday
Atlanta,53,59,10/29/2023,Sunday
Atlanta,54,59,10/29/2023,Sunday
Atlanta,55,59,10/29/2023,Sunday
Atlanta,56,59,10/29/2023,Sunday
Atlanta,57,59,10/29/2023,Sunday
Atlanta,58,59,10/29/2023,Sunday
Atlanta,59,59,10/29/2023,Sunday
Atlanta,60,59,10/29/2023,Sunday
Austin,1,259,10/29/2023,Sunday
Austin,2,259,10/29/2023,Sunday
Austin,3,259,10/29/2023,Sunday
Austin,4,259,10/29/2023,Sunday
Austin,5,259,10/29/2023,Sunday
Austin,6,174,10/29/2023,Sunday
Austin,7,174,10/29/2023,Sunday
Austin,8,174,10/29/2023,Sunday
Austin,9,174,10/29/2023,Sunday
Austin,10,174,10/29/2023,Sunday
Austin,11,174,10/29/2023,Sunday
Austin,12,174,10/29/2023,Sunday
Austin,13,109,10/29/2023,Sunday
Austin,14,109,10/29/2023,Sunday
Austin,15,109,10/29/2023,Sunday
Austin,16,99,10/29/2023,Sunday
Austin,17,99,10/29/2023,Sunday
Austin,18,109,10/29/2023,Sunday
Austin,19,109,10/29/2023,Sunday
Austin,20,109,10/29/2023,Sunday
Austin,21,109,10/29/2023,Sunday
Austin,22,139,10/29/2023,Sunday
Austin,23,139,10/29/2023,Sunday
Austin,24,109,10/29/2023,Sunday
Austin,25,109,10/29/2023,Sunday
Austin,26,109,10/29/2023,Sunday
Austin,27,99,10/29/2023,Sunday
Austin,28,99,10/29/2023,Sunday
Austin,29,99,10/29/2023,Sunday
Austin,30,99,10/29/2023,Sunday
Austin,31,89,10/29/2023,Sunday
Austin,32,129,10/29/2023,Sunday
Austin,33,89,10/29/2023,Sunday
Austin,34,99,10/29/2023,Sunday
Austin,35,99,10/29/2023,Sunday
Austin,36,99,10/29/2023,Sunday
Austin,37,99,10/29/2023,Sunday
Austin,38,99,10/29/2023,Sunday
Austin,39,119,10/29/2023,Sunday
Austin,40,99,10/29/2023,Sunday
Austin,41,99,10/29/2023,Sunday
Austin,42,99,10/29/2023,Sunday
Austin,43,99,10/29/2023,Sunday
Austin,44,99,10/29/2023,Sunday
Austin,45,119,10/29/2023,Sunday
Austin,46,119,10/29/2023,Sunday
Austin,47,119,10/29/2023,Sunday
Austin,48,89,10/29/2023,Sunday
Austin,49,119,10/29/2023,Sunday
Austin,50,89,10/29/2023,Sunday
Austin,51,89,10/29/2023,Sunday
Austin,52,89,10/29/2023,Sunday
Austin,53,89,10/29/2023,Sunday
Austin,54,89,10/29/2023,Sunday
Austin,55,89,10/29/2023,Sunday
Austin,56,89,10/29/2023,Sunday
Austin,57,89,10/29/2023,Sunday
Austin,58,89,10/29/2023,Sunday
Austin,59,89,10/29/2023,Sunday
Austin,60,89,10/29/2023,Sunday
Boston,1,264,10/29/2023,Sunday
Boston,2,204,10/29/2023,Sunday
Boston,3,204,10/29/2023,Sunday
Boston,4,204,10/29/2023,Sunday
Boston,5,204,10/29/2023,Sunday
Boston,6,204,10/29/2023,Sunday
Boston,7,174,10/29/2023,Sunday
Boston,8,154,10/29/2023,Sunday
Boston,9,154,10/29/2023,Sunday
Boston,10,154,10/29/2023,Sunday
Boston,11,154,10/29/2023,Sunday
Boston,12,154,10/29/2023,Sunday
Boston,13,154,10/29/2023,Sunday
Boston,14,134,10/29/2023,Sunday
Boston,15,134,10/29/2023,Sunday
Boston,16,134,10/29/2023,Sunday
Boston,17,134,10/29/2023,Sunday
Boston,18,134,10/29/2023,Sunday
Boston,19,134,10/29/2023,Sunday
Boston,20,134,10/29/2023,Sunday
Boston,21,134,10/29/2023,Sunday
Boston,22,134,10/29/2023,Sunday
Boston,23,134,10/29/2023,Sunday
Boston,24,89,10/29/2023,Sunday
Boston,25,89,10/29/2023,Sunday
Boston,26,89,10/29/2023,Sunday
Boston,27,79,10/29/2023,Sunday
Boston,28,79,10/29/2023,Sunday
Boston,29,139,10/29/2023,Sunday
Boston,30,124,10/29/2023,Sunday
Boston,31,79,10/29/2023,Sunday
Boston,32,79,10/29/2023,Sunday
Boston,33,79,10/29/2023,Sunday
Boston,34,99,10/29/2023,Sunday
Boston,35,124,10/29/2023,Sunday
Boston,36,109,10/29/2023,Sunday
Boston,37,99,10/29/2023,Sunday
Boston,38,79,10/29/2023,Sunday
Boston,39,79,10/29/2023,Sunday
Boston,40,79,10/29/2023,Sunday
Boston,41,79,10/29/2023,Sunday
Boston,42,79,10/29/2023,Sunday
Boston,43,99,10/29/2023,Sunday
Boston,44,99,10/29/2023,Sunday
Boston,45,99,10/29/2023,Sunday
Boston,46,99,10/29/2023,Sunday
Boston,47,99,10/29/2023,Sunday
Boston,48,99,10/29/2023,Sunday
Boston,49,99,10/29/2023,Sunday
Boston,50,99,10/29/2023,Sunday
Boston,51,99,10/29/2023,Sunday
Boston,52,99,10/29/2023,Sunday
Boston,53,79,10/29/2023,Sunday
Boston,54,99,10/29/2023,Sunday
