Destination,Days_Ago,Price,Departure_Date,Day_of_the_Week
Atlanta,1,149,10/9/2023,Monday
Atlanta,2,51,10/9/2023,Monday
Atlanta,3,51,10/9/2023,Monday
Atlanta,4,51,10/9/2023,Monday
Atlanta,5,51,10/9/2023,Monday
Atlanta,6,49,10/9/2023,Monday
Atlanta,7,39,10/9/2023,Monday
Atlanta,8,49,10/9/2023,Monday
Atlanta,9,49,10/9/2023,Monday
Atlanta,10,49,10/9/2023,Monday
Atlanta,11,49,10/9/2023,Monday
Atlanta,12,49,10/9/2023,Monday
Atlanta,13,49,10/9/2023,Monday
Atlanta,14,49,10/9/2023,Monday
Atlanta,15,49,10/9/2023,Monday
Atlanta,16,49,10/9/2023,Monday
Atlanta,17,49,10/9/2023,Monday
Atlanta,18,49,10/9/2023,Monday
Atlanta,19,49,10/9/2023,Monday
Atlanta,20,39,10/9/2023,Monday
Atlanta,21,39,10/9/2023,Monday
Atlanta,22,39,10/9/2023,Monday
Atlanta,23,39,10/9/2023,Monday
Atlanta,24,39,10/9/2023,Monday
Atlanta,25,39,10/9/2023,Monday
Atlanta,26,39,10/9/2023,Monday
Atlanta,27,39,10/9/2023,Monday
Atlanta,28,44,10/9/2023,Monday
Atlanta,29,44,10/9/2023,Monday
Atlanta,30,44,10/9/2023,Monday
Atlanta,31,44,10/9/2023,Monday
Atlanta,32,44,10/9/2023,Monday
Atlanta,33,34,10/9/2023,Monday
Atlanta,34,34,10/9/2023,Monday
Atlanta,35,34,10/9/2023,Monday
Atlanta,36,34,10/9/2023,Monday
Atlanta,37,34,10/9/2023,Monday
Atlanta,38,34,10/9/2023,Monday
Atlanta,39,44,10/9/2023,Monday
Atlanta,40,44,10/9/2023,Monday
Atlanta,41,44,10/9/2023,Monday
Atlanta,42,44,10/9/2023,Monday
Atlanta,43,49,10/9/2023,Monday
Atlanta,44,49,10/9/2023,Monday
Atlanta,45,49,10/9/2023,Monday
Atlanta,46,44,10/9/2023,Monday
Atlanta,47,44,10/9/2023,Monday
Atlanta,48,44,10/9/2023,Monday
Atlanta,49,44,10/9/2023,Monday
Atlanta,50,44,10/9/2023,Monday
Atlanta,51,44,10/9/2023,Monday
Atlanta,52,44,10/9/2023,Monday
Atlanta,53,44,10/9/2023,Monday
Atlanta,54,44,10/9/2023,Monday
Atlanta,55,44,10/9/2023,Monday
Atlanta,56,44,10/9/2023,Monday
Atlanta,57,44,10/9/2023,Monday
Atlanta,58,44,10/9/2023,Monday
Atlanta,59,44,10/9/2023,Monday
Atlanta,60,44,10/9/2023,Monday
Austin,1,200,10/9/2023,Monday
Austin,2,200,10/9/2023,Monday
Austin,3,200,10/9/2023,Monday
Austin,4,200,10/9/2023,Monday
Austin,5,200,10/9/2023,Monday
Austin,6,174,10/9/2023,Monday
Austin,7,164,10/9/2023,Monday
Austin,8,164,10/9/2023,Monday
