Destination,Days_Ago,Price,Departure_Date,Day_of_the_Week
Atlanta,1,139,10/17/2023,Tuesday
Atlanta,2,109,10/17/2023,Tuesday
Atlanta,3,109,10/17/2023,Tuesday
Atlanta,4,109,10/17/2023,Tuesday
Atlanta,5,109,10/17/2023,Tuesday
Atlanta,6,29,10/17/2023,Tuesday
Atlanta,7,29,10/17/2023,Tuesday
Atlanta,8,39,10/17/2023,Tuesday
Atlanta,9,39,10/17/2023,Tuesday
Atlanta,10,39,10/17/2023,Tuesday
Atlanta,11,39,10/17/2023,Tuesday
Atlanta,12,39,10/17/2023,Tuesday
Atlanta,13,39,10/17/2023,Tuesday
Atlanta,14,39,10/17/2023,Tuesday
Atlanta,15,39,10/17/2023,Tuesday
Atlanta,16,39,10/17/2023,Tuesday
Atlanta,17,39,10/17/2023,Tuesday
Atlanta,18,39,10/17/2023,Tuesday
Atlanta,19,39,10/17/2023,Tuesday
Atlanta,20,29,10/17/2023,Tuesday
Atlanta,21,29,10/17/2023,Tuesday
Atlanta,22,29,10/17/2023,Tuesday
Atlanta,23,29,10/17/2023,Tuesday
Atlanta,24,29,10/17/2023,Tuesday
Atlanta,25,29,10/17/2023,Tuesday
Atlanta,26,29,10/17/2023,Tuesday
Atlanta,27,29,10/17/2023,Tuesday
Atlanta,28,19,10/17/2023,Tuesday
Atlanta,29,19,10/17/2023,Tuesday
Atlanta,30,19,10/17/2023,Tuesday
Atlanta,31,19,10/17/2023,Tuesday
Atlanta,32,19,10/17/2023,Tuesday
Atlanta,33,19,10/17/2023,Tuesday
Atlanta,34,19,10/17/2023,Tuesday
Atlanta,35,19,10/17/2023,Tuesday
Atlanta,36,19,10/17/2023,Tuesday
Atlanta,37,19,10/17/2023,Tuesday
Atlanta,38,19,10/17/2023,Tuesday
Atlanta,39,19,10/17/2023,Tuesday
Atlanta,40,19,10/17/2023,Tuesday
Atlanta,41,19,10/17/2023,Tuesday
Atlanta,42,19,10/17/2023,Tuesday
Atlanta,43,19,10/17/2023,Tuesday
Atlanta,44,24,10/17/2023,Tuesday
Atlanta,45,24,10/17/2023,Tuesday
Atlanta,46,24,10/17/2023,Tuesday
Atlanta,47,24,10/17/2023,Tuesday
Atlanta,48,29,10/17/2023,Tuesday
Atlanta,49,29,10/17/2023,Tuesday
Atlanta,50,29,10/17/2023,Tuesday
Atlanta,51,34,10/17/2023,Tuesday
Atlanta,52,34,10/17/2023,Tuesday
Atlanta,53,29,10/17/2023,Tuesday
Atlanta,54,29,10/17/2023,Tuesday
Atlanta,55,29,10/17/2023,Tuesday
Atlanta,56,29,10/17/2023,Tuesday
Atlanta,57,29,10/17/2023,Tuesday
Atlanta,58,29,10/17/2023,Tuesday
Atlanta,59,29,10/17/2023,Tuesday
Atlanta,60,29,10/17/2023,Tuesday
Austin,1,200,10/17/2023,Tuesday
Austin,2,200,10/17/2023,Tuesday
Austin,3,200,10/17/2023,Tuesday
Austin,4,200,10/17/2023,Tuesday
Austin,5,200,10/17/2023,Tuesday
Austin,6,174,10/17/2023,Tuesday
Austin,7,174,10/17/2023,Tuesday
Austin,8,174,10/17/2023,Tuesday
Austin,9,174,10/17/2023,Tuesday
Austin,10,174,10/17/2023,Tuesday
Austin,11,174,10/17/2023,Tuesday
